name,N,CSF1PO allele count,D13S317 allele count,D16S539 allele count,D18S51 allele count,D19S433 allele count,D21S11 allele count,D2S1338 allele count,D3S1358 allele count,D5S818 allele count,D7S820 allele count,D8S1179 allele count,FGA allele count,TH01 allele count,TPOX allele count,vWA allele count,CSF1PO sum allele freq,D13S317 sum allele freq,D16S539 sum allele freq,D18S51 sum allele freq,D19S433 sum allele freq,D21S11 sum allele freq,D2S1338 sum allele freq,D3S1358 sum allele freq,D5S818 sum allele freq,D7S820 sum allele freq,D8S1179 sum allele freq,FGA sum allele freq,TH01 sum allele freq,TPOX sum allele freq,vWA sum allele freq
GT38094+MT94888+WT51386+C68C,4p,4,5,4,4,4,7,5,5,3,5,4,6,4,4,5,0.9709,0.8352,0.8988,0.5458,0.5041,0.608,0.5929,0.9792,0.7507,0.8158,0.6759,0.6649,0.7951,0.9543,0.8836
GT38094+MT97139+OT07760+C23C,4p,3,4,5,6,4,4,6,5,2,4,5,6,5,3,5,0.8892,0.7147,0.9251,0.6275,0.7742,0.6093,0.5624,0.9792,0.7438,0.6108,0.6177,0.7202,0.989,0.8269,0.885
GT38094+MT97141+WT52480+C13C,4p,3,5,4,5,4,4,5,5,5,6,6,6,4,3,5,0.8892,0.8739,0.8988,0.5264,0.8434,0.4791,0.5097,0.9792,0.9835,0.7894,0.903,0.626,0.7951,0.7022,0.705
GT38094+MT97159+TT50705+UT57293,4p,4,4,3,6,4,6,7,5,3,5,5,6,5,4,4,0.9709,0.7534,0.7922,0.7203,0.8088,0.6855,0.6233,0.8296,0.7854,0.9321,0.8435,0.7465,0.989,0.9543,0.6828
GT38094+MT97163+UT57286+C16C,4p,3,5,4,5,3,4,7,5,4,5,6,5,4,3,5,0.5346,0.8005,0.8988,0.5638,0.7728,0.4861,0.748,0.9792,0.9281,0.7617,0.813,0.5969,0.6843,0.7022,0.8836
GT38094+UA16897+WT52470+ZT81387,4p,4,6,4,5,4,7,7,5,3,4,2,6,4,4,5,0.6205,0.9515,0.8102,0.6566,0.7797,0.8628,0.748,0.9792,0.5403,0.7881,0.4335,0.6481,0.8699,0.7036,0.8836
GT38095+MT94829+C81C+C89C,4p,4,5,4,6,6,5,5,5,5,5,4,5,3,4,5,0.9709,0.8781,0.8988,0.6745,0.8558,0.7686,0.6829,0.8892,0.9835,0.7922,0.6315,0.6662,0.6344,0.9543,0.8836
GT38095+TT51689+UT58299+WT51373,4p,3,4,4,5,4,4,4,4,4,5,5,3,5,2,6,0.662,0.7618,0.8988,0.5748,0.7963,0.7423,0.5264,0.8726,0.9419,0.9321,0.7077,0.4086,0.989,0.777,0.9889
GT38095+UA16897+WT52490+C66C,4p,4,4,3,6,4,3,5,4,5,4,5,5,4,3,4,0.8989,0.7618,0.6856,0.615,0.8296,0.446,0.5873,0.8726,0.9835,0.7728,0.7354,0.5664,0.8934,0.9044,0.6828
GT38095+C63C+C64C+C78C,4p,2,3,4,5,4,6,6,3,3,4,5,4,5,4,5,0.5803,0.6413,0.8988,0.608,0.8088,0.9043,0.7563,0.59,0.8865,0.7645,0.7991,0.561,0.989,0.9543,0.7867
GT38097+GT38106+JT51178+C90C,4p,4,5,6,5,3,5,6,3,2,4,5,6,3,1,5,0.9709,0.8781,0.9736,0.6884,0.5249,0.7562,0.7175,0.6344,0.7438,0.5512,0.7784,0.6205,0.7743,0.5249,0.8961
GT38097+MT97155+C19C+C38C,4p,4,4,4,5,3,5,6,5,3,5,3,7,4,4,4,0.9709,0.7881,0.6107,0.6801,0.6315,0.806,0.6344,0.9792,0.7493,0.9321,0.536,0.9225,0.8699,0.9543,0.7922
GT38097+TT50708+UT58299+C88C,4p,4,5,3,3,4,5,5,4,4,5,5,7,5,3,4,0.9709,0.8781,0.7354,0.4405,0.8434,0.7021,0.5458,0.6163,0.9419,0.9321,0.7354,0.8699,0.989,0.8186,0.7922
GT38097+TT51698+C60C+C61C,4p,3,5,3,6,3,3,6,4,3,4,4,5,4,4,3,0.7507,0.9086,0.7354,0.723,0.7728,0.644,0.5693,0.8726,0.8865,0.7728,0.7659,0.6939,0.8699,0.946,0.5775
GT38097+TT51703+UT58298+C47C,4p,4,4,4,6,4,3,4,3,4,3,4,5,4,3,4,0.9709,0.7881,0.8988,0.6247,0.7797,0.583,0.4169,0.6344,0.9419,0.5166,0.7659,0.7937,0.7951,0.8186,0.7922
GT38097+UT58317+C14C+C21C,4p,3,5,4,6,4,3,6,5,3,5,4,6,5,2,5,0.8892,0.8781,0.8988,0.8269,0.6108,0.644,0.7175,0.9792,0.8865,0.5402,0.7659,0.7188,0.989,0.5748,0.8961
GT38098+MT94838+MT97150+MT97196,4p,4,3,5,6,4,5,5,6,5,4,7,5,2,3,5,0.9709,0.7105,0.9556,0.7341,0.3877,0.7451,0.633,0.9958,0.9835,0.7271,0.8906,0.7202,0.5388,0.8269,0.885
GT38098+OT07803+TT51676+WT52486,4p,3,3,3,5,4,4,6,4,3,4,5,5,5,4,4,0.8892,0.7105,0.7922,0.6926,0.5941,0.6121,0.5887,0.7687,0.8865,0.7881,0.7091,0.7493,0.989,0.9543,0.7922
GT38098+PT86536+C20C+C72C,4p,3,5,4,5,5,5,4,3,5,4,5,4,3,2,5,0.8892,0.8781,0.7119,0.6441,0.7284,0.6993,0.5651,0.7216,0.9835,0.6551,0.8435,0.5859,0.7743,0.777,0.885
GT38098+UA16908+Y4+C26C,4p,4,4,4,6,5,5,3,3,2,4,6,4,5,3,5,0.8989,0.831,0.8988,0.7909,0.8489,0.8143,0.4086,0.7216,0.7438,0.7881,0.946,0.586,0.989,0.9044,0.885
GT38098+UA16908+C05C+C82C,4p,3,4,4,5,4,3,4,5,2,4,4,4,4,4,4,0.8892,0.7923,0.8988,0.6441,0.6924,0.644,0.5651,0.9792,0.7438,0.7271,0.7673,0.5486,0.8934,0.9543,0.6939
GT38098+UA16927+UT57292+C72C,4p,3,3,2,5,6,4,4,4,4,5,5,5,4,3,5,0.8892,0.6371,0.6288,0.6441,0.8849,0.6495,0.5651,0.8726,0.9281,0.7991,0.8698,0.7202,0.8934,0.8186,0.885
GT38098+UT57281+UT57318+C53C,4p,4,4,3,6,6,5,5,4,3,3,5,3,4,3,4,0.9709,0.7618,0.4778,0.64,0.8724,0.7354,0.5873,0.8726,0.7992,0.6205,0.8698,0.518,0.8699,0.9044,0.7922
GT38100+GT38114+MT97125+UT57302,4p,3,4,5,5,5,3,5,3,4,4,5,4,4,3,5,0.8892,0.7923,0.867,0.7133,0.8531,0.644,0.6233,0.59,0.8934,0.5941,0.7077,0.5443,0.7535,0.9044,0.8836
GT38100+JM28315+MT97152+ZT81380,4p,3,5,5,4,3,5,3,4,3,5,6,6,4,5,3,0.8892,0.8394,0.9556,0.5541,0.6731,0.6994,0.3643,0.8726,0.8865,0.9321,0.813,0.8726,0.8934,0.9959,0.6869
GT38100+MT94866+MT94868+TT50705,4p,2,4,5,4,2,6,5,3,3,4,5,6,3,3,4,0.669,0.7923,0.9556,0.5693,0.4183,0.6288,0.6233,0.7216,0.8865,0.7645,0.7991,0.8062,0.7743,0.9044,0.5844
GT38100+MT94866+WA29566+C46C,4p,3,4,5,4,4,5,5,3,4,5,6,6,3,4,5,0.6829,0.7576,0.9556,0.5693,0.8296,0.7188,0.6358,0.7216,0.9419,0.9321,0.903,0.7037,0.7743,0.946,0.7008
GT38100+MT97158+C18C+C69C,4p,4,3,5,4,4,6,4,3,3,4,5,4,3,4,6,0.9709,0.6718,0.6675,0.5181,0.5983,0.8378,0.5084,0.59,0.8865,0.7881,0.6468,0.5969,0.7743,0.9543,0.9889
GT38100+TT51679+WT52482+C09C,4p,3,5,5,5,4,5,6,4,3,4,6,4,3,2,5,0.8892,0.8352,0.9556,0.6884,0.6454,0.6329,0.7134,0.8282,0.8865,0.7881,0.8116,0.6413,0.7743,0.6523,0.8961
GT38100+UA16928+Y5+C20C,4p,2,4,5,4,4,5,5,3,5,5,6,6,3,3,5,0.669,0.7923,0.8753,0.5084,0.5041,0.7686,0.6358,0.7216,0.9835,0.7991,0.903,0.8726,0.7743,0.9044,0.8836
GT38100+ZT81382+C75C+C84C,4p,5,4,4,4,5,3,8,4,5,5,5,5,5,4,4,0.9764,0.6842,0.849,0.59,0.8531,0.644,0.8962,0.7063,0.9474,0.9321,0.7991,0.7937,0.989,0.9543,0.7922
GT38106+JA44327+UT57281+C66C,4p,3,5,3,5,5,7,5,4,2,4,4,6,5,2,5,0.8892,0.8394,0.6856,0.6302,0.6523,0.9265,0.6233,0.8726,0.7438,0.7728,0.7022,0.8726,0.7549,0.777,0.8961
GT38106+MT94882+TT51694+TT51696,4p,4,5,4,6,3,5,7,4,3,4,6,6,3,3,5,0.9709,0.8739,0.8988,0.7909,0.5249,0.6953,0.7909,0.8282,0.8865,0.6759,0.8837,0.7342,0.7743,0.8186,0.7881
GT38106+MT97187+C16C+C70C,4p,3,3,4,3,5,4,6,3,3,4,5,5,3,3,5,0.8892,0.7147,0.849,0.3948,0.8503,0.6662,0.7563,0.7216,0.8865,0.6759,0.5831,0.7937,0.7743,0.9044,0.8961
GT38106+UA16918+UT58333+C86C,4p,4,4,4,6,5,5,6,4,3,6,5,5,4,3,5,0.9709,0.7618,0.8988,0.7328,0.8157,0.6689,0.6856,0.8282,0.7992,0.9598,0.6164,0.7493,0.8699,0.9044,0.7881
GT38106+UT58333+C24C+C59C,4p,3,4,5,5,5,6,5,5,3,6,6,4,4,3,6,0.8892,0.7923,0.8753,0.4585,0.8157,0.7243,0.5706,0.9792,0.7992,0.9598,0.946,0.615,0.8699,0.9044,0.9889
GT38106+C38C+C78C+C79C,4p,3,4,2,5,5,5,6,3,3,5,5,5,4,3,5,0.8892,0.831,0.6288,0.6566,0.8365,0.626,0.7563,0.6344,0.7854,0.9321,0.8698,0.7493,0.8699,0.7022,0.8961
GT38107+JT52345+MT97187+UT58305,4p,4,4,3,4,5,5,5,4,3,5,7,4,3,3,6,0.9709,0.831,0.7922,0.579,0.8586,0.8323,0.4931,0.8282,0.8865,0.9321,0.9169,0.5706,0.676,0.6939,0.9889
GT38107+MT94833+MT97179+C56C,4p,2,6,4,7,3,6,6,5,3,4,4,4,4,3,5,0.669,0.9557,0.8988,0.8671,0.6869,0.9043,0.7854,0.8296,0.5333,0.7645,0.7659,0.6413,0.8699,0.9044,0.7867
GT38107+MT94842+MT94868+ZT81337,4p,2,4,4,6,3,5,5,5,3,5,6,5,4,3,5,0.669,0.6399,0.7922,0.6898,0.6731,0.572,0.6704,0.9792,0.7854,0.9321,0.903,0.6275,0.5679,0.9044,0.7867
GT38107+MT97126+OT07776+C58C,4p,3,4,4,3,5,5,5,5,3,4,4,4,5,4,5,0.8892,0.831,0.849,0.428,0.9002,0.8143,0.6829,0.9792,0.8865,0.7645,0.5402,0.6704,0.989,0.946,0.5097
GT38107+MT97155+UT58319+C25C,4p,3,4,4,6,3,5,4,5,2,5,5,6,4,2,5,0.7507,0.5831,0.8988,0.7064,0.6731,0.8323,0.536,0.7077,0.7438,0.9321,0.8421,0.7466,0.8699,0.6523,0.705
GT38107+MT97176+MT97192+TT51685,4p,3,5,6,7,3,5,6,4,3,3,5,5,3,4,6,0.7507,0.6523,0.9736,0.7799,0.7728,0.8143,0.5402,0.7687,0.8865,0.5595,0.7784,0.6386,0.676,0.946,0.9889
GT38107+MT97185+TT51679+C13C,4p,3,4,3,6,4,7,5,3,3,4,4,5,3,3,6,0.8892,0.831,0.7922,0.6123,0.8434,0.6689,0.5277,0.5553,0.8865,0.6482,0.6315,0.7202,0.676,0.9044,0.9889
GT38107+MT97200+C13C+C47C,4p,3,3,2,6,4,3,5,4,4,4,4,4,3,4,5,0.8892,0.5623,0.6288,0.6968,0.7797,0.5401,0.6122,0.8282,0.9419,0.6482,0.6315,0.5969,0.5596,0.946,0.885
GT38107+OT07760+UT57286+C90C,4p,3,5,6,7,4,5,6,5,2,5,5,4,4,3,4,0.8892,0.8047,0.8365,0.8089,0.7742,0.8323,0.7175,0.9792,0.7438,0.8158,0.8421,0.5706,0.8699,0.9044,0.6828
GT38107+OT07803+WT51345+Y8,4p,3,4,5,4,4,4,4,5,3,5,5,4,5,5,5,0.8892,0.831,0.9556,0.5458,0.7229,0.7423,0.4128,0.7853,0.7992,0.9321,0.7354,0.6413,0.989,0.9959,0.7881
GT38107+TT50705+C60C+C92C,4p,3,3,3,5,3,4,6,5,4,5,4,6,5,4,3,0.8892,0.5623,0.6856,0.5762,0.7728,0.5318,0.6787,0.9792,0.9419,0.9321,0.7659,0.8726,0.989,0.946,0.482
GT38107+TT50721+C53C+C76C,4p,3,4,5,5,4,5,6,6,3,4,4,4,4,3,5,0.8892,0.5484,0.9556,0.6926,0.7963,0.7478,0.5665,0.9958,0.7992,0.7271,0.7022,0.3878,0.8699,0.9044,0.885
GT38107+UA16924+UT58298+C98C,4p,4,4,4,4,4,5,5,4,2,4,6,4,5,4,5,0.9709,0.7923,0.8988,0.4502,0.8434,0.7437,0.6053,0.7687,0.7438,0.7881,0.946,0.518,0.989,0.946,0.7881
GT38108+GT38119+UT58301+C99C,4p,3,3,3,5,4,5,7,6,3,5,5,5,3,4,4,0.8892,0.7105,0.6856,0.7133,0.8434,0.8323,0.8228,0.9958,0.8865,0.8074,0.705,0.7383,0.7743,0.9543,0.6938
GT38108+MT94842+TT50705+C60C,4p,3,3,2,6,3,5,6,5,2,5,5,4,5,3,3,0.8892,0.7147,0.6288,0.5526,0.7728,0.5457,0.6247,0.9792,0.7438,0.9321,0.7991,0.4751,0.8782,0.8186,0.59
GT38108+MT94853+WT52493+C81C,4p,3,4,3,5,5,6,5,4,4,4,4,5,3,4,4,0.8892,0.831,0.7922,0.5998,0.7935,0.7825,0.561,0.7687,0.9419,0.5955,0.7659,0.6205,0.6344,0.946,0.7797
GT38108+MT97164+UA16924+C53C,4p,3,3,5,5,4,4,6,5,3,3,6,5,5,4,3,0.8892,0.7147,0.9556,0.5943,0.7104,0.734,0.6247,0.9792,0.7992,0.5678,0.946,0.7493,0.989,0.9058,0.59
GT38108+MT97196+TT51689+C89C,4p,3,4,3,4,7,4,5,6,2,4,3,4,4,3,3,0.8892,0.831,0.7354,0.518,0.9306,0.4806,0.6025,0.9958,0.4987,0.7271,0.4653,0.5859,0.8699,0.8269,0.4958
GT38108+OT07803+UA16899+C26C,4p,4,4,4,6,2,5,6,5,2,4,4,5,5,3,3,0.8989,0.831,0.8988,0.7812,0.6163,0.806,0.5915,0.9792,0.7438,0.7645,0.5415,0.5692,0.7549,0.8269,0.5914
GT38108+TT50705+WA29583+C40C,4p,4,4,3,6,3,5,6,4,4,4,5,4,4,4,4,0.9031,0.7618,0.6468,0.7328,0.7728,0.4888,0.6247,0.7063,0.9281,0.7645,0.7991,0.5859,0.8699,0.8685,0.7797
GT38108+TT51694+WT51358+C01C,4p,3,3,4,7,4,5,6,5,4,5,5,4,3,3,3,0.8892,0.7105,0.8988,0.6454,0.7963,0.6758,0.4862,0.9792,0.9419,0.6675,0.7784,0.4045,0.7743,0.9044,0.5083
GT38108+TT51702+UA16927+WT51343,4p,3,4,2,5,5,7,6,4,5,5,5,4,4,3,3,0.8892,0.7534,0.6288,0.6524,0.8586,0.9265,0.518,0.8282,0.9835,0.9321,0.8698,0.5706,0.8934,0.8186,0.6869
GT38108+UT58334+C25C+C37C,4p,4,5,3,4,4,5,4,6,3,4,5,4,4,3,5,0.9709,0.831,0.7922,0.3782,0.8434,0.7395,0.482,0.9806,0.8865,0.7645,0.7175,0.615,0.8699,0.8269,0.705
GT38114+MT94807+MT94880+WT52477,4p,3,4,6,6,4,5,5,4,4,6,3,4,3,4,5,0.662,0.7923,0.8933,0.6385,0.7229,0.7603,0.6649,0.8282,0.8061,0.9667,0.6634,0.5596,0.7743,0.946,0.8961
GT38114+MT94838+UA16903+Y32,4p,5,5,5,8,5,4,5,4,5,5,6,6,3,3,4,0.9848,0.5679,0.867,0.6913,0.7672,0.583,0.5998,0.7382,0.935,0.7105,0.8574,0.8726,0.6995,0.8269,0.6953
GT38114+MT94855+MT94886+C78C,4p,4,4,7,5,3,5,4,2,4,4,3,6,5,4,5,0.6759,0.7881,0.9999,0.6926,0.6232,0.8323,0.4502,0.4834,0.7923,0.6551,0.6634,0.7992,0.8034,0.9543,0.8961
GT38114+MT94859+MT97126+UT58298,4p,4,3,4,5,4,4,4,3,4,4,4,6,3,2,4,0.9709,0.6718,0.6024,0.5609,0.6938,0.655,0.4973,0.7216,0.8934,0.5665,0.7396,0.6939,0.6995,0.777,0.7908
GT38114+MT97125+C87C+C91C,4p,4,4,4,4,4,3,7,5,5,5,6,4,4,2,4,0.9031,0.7923,0.8102,0.5429,0.7963,0.4708,0.6912,0.9792,0.8962,0.7991,0.8116,0.5706,0.8699,0.777,0.7908
GT38114+MT97163+TT50700+WT51362,4p,4,5,5,5,3,5,4,2,6,4,5,5,3,3,4,0.8947,0.9086,0.9168,0.4322,0.7728,0.6813,0.4017,0.4487,0.9405,0.5941,0.7784,0.7493,0.4488,0.8269,0.7908
GT38114+MT97164+PT86478+TT51680,4p,3,4,4,8,4,5,7,4,4,4,5,5,4,2,4,0.8892,0.7147,0.8102,0.8242,0.6938,0.8323,0.6261,0.8726,0.8061,0.5941,0.8421,0.5942,0.8699,0.5263,0.6953
GT38114+MT97165+TT51685+C88C,4p,3,5,5,4,4,4,5,4,4,4,5,5,4,3,5,0.8892,0.7618,0.9168,0.4862,0.8296,0.734,0.4031,0.6163,0.8061,0.5941,0.8005,0.5859,0.7951,0.8186,0.8961
GT38114+MT97187+C07C+C08C,4p,3,4,4,4,6,5,5,4,4,6,4,6,3,2,5,0.8892,0.7147,0.8102,0.5748,0.9362,0.8323,0.5707,0.6066,0.8934,0.8268,0.6136,0.8726,0.6579,0.5665,0.8836
GT38114+MT97200+UA16929+C40C,4p,3,4,4,5,3,4,6,4,5,5,4,6,4,3,5,0.8892,0.7923,0.8102,0.5015,0.7728,0.6093,0.7563,0.8282,0.935,0.7617,0.7022,0.8726,0.7951,0.7022,0.8836
GT38114+TT51669+TT51702+UT57300,4p,3,4,5,5,5,5,5,4,4,5,6,6,4,3,4,0.8892,0.7923,0.9168,0.5264,0.8586,0.7382,0.5873,0.8282,0.8061,0.7105,0.946,0.6939,0.8934,0.9044,0.5859
GT38114+UA16895+C65C+C80C,4p,3,5,4,7,4,3,5,4,5,4,4,5,4,3,4,0.662,0.9086,0.8102,0.8352,0.8434,0.5138,0.5873,0.8726,0.9488,0.6551,0.7659,0.7493,0.8934,0.9044,0.6953
GT38114+UT57317+C58C+C62C,4p,3,4,5,6,4,4,3,5,3,5,5,4,3,4,5,0.8892,0.7881,0.6592,0.8269,0.8296,0.6121,0.3823,0.9792,0.7507,0.7991,0.8698,0.615,0.6995,0.946,0.6883
GT38114+UT58295+Y2+C67C,4p,2,4,4,6,5,4,4,3,4,5,6,5,4,2,4,0.5803,0.7147,0.5526,0.6648,0.7756,0.655,0.4502,0.59,0.7923,0.8227,0.946,0.6939,0.8934,0.777,0.6953
GT38114+WA29583+C34C+C80C,4p,5,5,4,7,4,4,6,5,4,7,4,5,3,4,6,0.9128,0.8394,0.8102,0.9045,0.6883,0.655,0.6787,0.9792,0.8934,0.9709,0.6966,0.6676,0.7743,0.946,0.9889
GT38119+MT94833+UT57299+C24C,4p,4,4,4,5,5,5,4,7,3,5,3,3,3,3,3,0.8947,0.7881,0.5609,0.5582,0.8669,0.6841,0.4945,0.9972,0.7466,0.9321,0.6011,0.518,0.7743,0.9044,0.5069
GT38119+MT97152+OT07776+C36C,4p,2,5,3,4,4,6,5,5,3,4,4,3,4,3,4,0.669,0.8781,0.7922,0.5541,0.8434,0.8406,0.6829,0.7229,0.8865,0.6024,0.6122,0.518,0.8934,0.9044,0.7922
GT38119+TT51693+UA16918+UT58320,4p,3,4,3,5,4,6,7,5,3,3,5,5,3,3,5,0.7507,0.7576,0.4473,0.7133,0.8434,0.511,0.8588,0.8448,0.8865,0.5831,0.8698,0.7493,0.7743,0.9044,0.8836
GT38119+UT57300+C31C+C70C,4p,3,5,4,5,4,4,6,5,3,5,4,5,3,3,5,0.8892,0.9086,0.7922,0.5264,0.8434,0.7423,0.7535,0.8448,0.7992,0.5097,0.7036,0.6649,0.7743,0.9044,0.8961
GT38119+WT51354+Y3+C35C,4p,4,5,4,4,4,6,6,4,3,4,4,7,4,3,4,0.9031,0.8739,0.8102,0.4585,0.4874,0.9043,0.6427,0.6343,0.7493,0.6108,0.6773,0.6787,0.8699,0.9044,0.6883
GT38119+Y31+C03C+C29C,4p,3,5,5,5,5,5,4,4,4,5,5,4,4,5,4,0.7507,0.8352,0.9251,0.5873,0.8794,0.6343,0.5305,0.6343,0.9281,0.8074,0.8698,0.586,0.7078,0.9959,0.7797
JA44327+JT52346+C56C+C90C,4p,4,4,5,6,4,5,4,3,3,4,4,3,5,3,4,0.8989,0.7881,0.867,0.7535,0.7437,0.6218,0.4474,0.7216,0.8865,0.7728,0.6052,0.4917,0.8948,0.8186,0.6814
JA44327+MT94826+C30C+C46C,4p,3,5,4,4,5,5,6,4,2,5,2,6,4,3,4,0.8892,0.831,0.6412,0.5748,0.9002,0.7021,0.5125,0.7687,0.5305,0.8005,0.4958,0.6691,0.6593,0.8186,0.7908
JA44327+MT94827+UT57301+C14C,4p,4,4,4,5,5,5,6,3,4,6,2,6,4,3,6,0.9709,0.6399,0.7922,0.6676,0.6814,0.8143,0.6663,0.7216,0.9419,0.8047,0.4958,0.5969,0.5499,0.8269,0.903
JA44327+MT94833+MT97189+C91C,4p,3,4,3,4,3,4,5,4,3,4,5,5,6,2,3,0.8892,0.7189,0.6856,0.5651,0.6869,0.5428,0.5485,0.6635,0.7466,0.7645,0.7991,0.7937,0.9904,0.777,0.5886
JA44327+MT94839+TT50705+UT58334,4p,4,4,5,7,3,5,6,4,2,4,4,4,5,3,4,0.9709,0.5623,0.9556,0.7979,0.4473,0.468,0.7438,0.8726,0.7438,0.7728,0.7673,0.6413,0.8948,0.8269,0.6814
JA44327+MT94886+TT51675+WT51359,4p,4,5,5,5,5,6,4,4,3,4,5,4,5,3,5,0.9709,0.9086,0.9556,0.5596,0.8503,0.644,0.5305,0.8282,0.5721,0.7645,0.7728,0.6413,0.8948,0.9044,0.8961
JA44327+MT97125+UT57302+UT58321,4p,3,4,4,5,5,6,4,4,2,5,5,5,5,3,5,0.8892,0.7923,0.849,0.7133,0.6689,0.8365,0.518,0.8282,0.7438,0.7991,0.7784,0.7493,0.7549,0.9044,0.885
JA44327+MT97126+UT58295+C52C,4p,3,4,4,5,4,4,6,4,3,6,6,5,4,2,5,0.8892,0.7147,0.5609,0.6801,0.6883,0.5318,0.7563,0.8282,0.7854,0.9667,0.8476,0.7937,0.5499,0.777,0.7867
JA44327+MT97164+UT57281+WT51354,4p,2,4,4,4,4,5,4,2,3,5,6,6,5,4,4,0.5803,0.4931,0.849,0.4917,0.8434,0.745,0.4557,0.5111,0.7493,0.8005,0.946,0.7216,0.7965,0.9058,0.6883
JA44327+MT97179+C54C+C72C,4p,3,5,4,4,4,5,5,3,4,4,4,5,5,2,5,0.8892,0.8394,0.7922,0.5748,0.7229,0.745,0.5582,0.7216,0.9281,0.6398,0.7659,0.6912,0.8948,0.777,0.7867
JA44327+TT50701+UT57318+C19C,4p,4,4,5,6,5,7,6,4,4,4,5,4,5,3,5,0.9709,0.7189,0.8753,0.6829,0.8586,0.9057,0.6025,0.8282,0.5914,0.7645,0.8698,0.5679,0.8948,0.8186,0.885
JA44327+TT51689+UA16891+C87C,4p,3,5,4,5,4,6,6,3,4,4,4,5,6,2,4,0.5942,0.8352,0.6412,0.6801,0.6121,0.8365,0.608,0.7216,0.9281,0.7645,0.6052,0.7937,0.9904,0.777,0.7908
JA44327+TT51689+UA16896+Y9,4p,4,5,4,5,5,5,6,4,2,4,2,3,4,4,3,0.9709,0.9086,0.7922,0.5748,0.8669,0.5332,0.6856,0.8282,0.7438,0.7645,0.4958,0.518,0.5499,0.9543,0.6869
JA44327+TT51689+C22C+C41C,4p,3,4,5,5,5,5,5,4,2,3,3,4,6,3,4,0.8892,0.7923,0.9556,0.5513,0.8669,0.8143,0.5665,0.8726,0.7438,0.5595,0.5997,0.4889,0.9031,0.9044,0.7797
JA44327+UA16924+C03C+C48C,4p,3,4,4,6,4,6,5,4,4,5,3,5,5,4,4,0.662,0.7881,0.849,0.766,0.8434,0.7063,0.6413,0.7687,0.7923,0.7617,0.5983,0.6413,0.8948,0.946,0.6814
JA44327+WT51342+C31C+C79C,4p,3,5,4,5,6,5,7,4,4,6,4,6,5,3,3,0.8892,0.831,0.849,0.6524,0.9362,0.8143,0.7881,0.8726,0.6275,0.9363,0.7673,0.7257,0.8948,0.9044,0.6869
JM28315+MT94829+MT94869+UT57293,4p,4,5,4,6,3,5,5,3,3,4,4,4,4,5,5,0.9709,0.8352,0.8988,0.7438,0.7728,0.7686,0.5638,0.7216,0.7854,0.7645,0.7022,0.5596,0.7951,0.9959,0.7867
JM28315+MT94834+WT51355+C35C,4p,4,3,5,5,4,5,6,5,3,6,5,6,3,5,4,0.6759,0.6718,0.9168,0.6926,0.6453,0.8143,0.5915,0.9792,0.7854,0.9335,0.6912,0.5595,0.6344,0.9959,0.6814
JM28315+MT94868+TT51702+C53C,4p,3,4,5,5,4,5,4,5,3,5,4,6,4,5,4,0.8892,0.7923,0.9556,0.5998,0.4708,0.626,0.4017,0.9792,0.7992,0.9321,0.7673,0.8726,0.8934,0.9959,0.7797
JM28315+MT94888+TT50721+UT58295,4p,3,6,5,3,6,7,6,5,3,6,5,7,3,4,3,0.8892,0.9515,0.9556,0.3989,0.867,0.7797,0.6732,0.8448,0.7854,0.7382,0.7784,0.9225,0.7743,0.8685,0.59
JM28315+MT97141+MT97180+C28C,4p,2,4,4,6,4,3,5,4,5,5,5,4,4,3,5,0.5803,0.6399,0.8988,0.7341,0.8296,0.644,0.6649,0.8726,0.9835,0.8227,0.8698,0.4654,0.8699,0.6164,0.7867
JM28315+MT97159+UT58324+Y6,4p,4,5,3,5,3,6,5,6,4,5,5,5,3,4,4,0.9709,0.831,0.5844,0.5943,0.6523,0.7645,0.4723,0.9806,0.9281,0.8158,0.8435,0.7383,0.7743,0.8685,0.7922
JM28315+MT97177+TT51703+WT51358,4p,4,3,3,6,2,4,6,5,4,4,4,6,3,5,5,0.9709,0.6718,0.5844,0.4598,0.6163,0.716,0.5832,0.9792,0.9419,0.5665,0.6759,0.7882,0.6579,0.9959,0.885
JM28315+UA16924+UT57302+C60C,4p,3,4,4,7,4,3,5,4,2,5,4,5,4,4,4,0.8892,0.7923,0.8988,0.8366,0.6454,0.644,0.6053,0.8726,0.7438,0.7105,0.7022,0.7493,0.7535,0.7438,0.6814
JM28315+UT57299+UT57318+C54C,4p,5,4,4,6,4,5,6,3,3,4,5,5,3,4,4,0.9764,0.7923,0.8988,0.766,0.7963,0.7437,0.6247,0.7216,0.7992,0.7645,0.8698,0.6358,0.6995,0.8685,0.6939
JT51178+MT94833+MT94842+TT51675,4p,4,5,3,5,3,5,4,5,3,5,6,7,4,2,4,0.9709,0.8394,0.7922,0.5638,0.7728,0.7382,0.5264,0.8296,0.5333,0.8227,0.8753,0.6856,0.6427,0.777,0.7908
JT51178+MT94843+MT94869+MT97150,4p,4,4,3,6,4,6,4,5,3,5,6,6,4,2,4,0.9709,0.7576,0.7922,0.7286,0.8434,0.8406,0.4945,0.8448,0.7992,0.7617,0.8116,0.5914,0.8934,0.5748,0.7797
JT51178+MT97156+UA16908+C40C,4p,4,3,5,6,3,5,5,3,4,5,4,6,3,4,4,0.9709,0.4363,0.9251,0.6275,0.7728,0.6564,0.597,0.7216,0.9281,0.7617,0.7659,0.5167,0.676,0.9543,0.7797
